2015 8 9 0 0 28.00 -27280.0000 31850.0000 4415.0000 
2015 8 9 0 1 54.00 -27280.0000 31840.0000 4445.0000 
2015 8 9 0 3 20.00 -27270.0000 31840.0000 4476.0000 
2015 8 9 0 4 46.00 -27270.0000 31840.0000 4502.0000 
2015 8 9 0 6 12.00 -27270.0000 31840.0000 4532.0000 
2015 8 9 0 7 38.00 -27270.0000 31830.0000 4559.0000 
2015 8 9 0 9 4.00 -27270.0000 31830.0000 4588.0000 
2015 8 9 0 10 30.00 -27260.0000 31830.0000 4618.0000 
2015 8 9 0 11 57.00 -27260.0000 31830.0000 4643.0000 
2015 8 9 0 13 23.00 -27260.0000 31820.0000 4672.0000 
2015 8 9 0 14 49.00 -27260.0000 31820.0000 4698.0000 
2015 8 9 0 16 15.00 -27260.0000 31820.0000 4727.0000 
2015 8 9 0 17 41.00 -27250.0000 31820.0000 4755.0000 
2015 8 9 0 19 6.00 -27250.0000 31810.0000 4780.0000 
2015 8 9 0 20 32.00 -27250.0000 31810.0000 4808.0000 
2015 8 9 0 21 58.00 -27250.0000 31810.0000 4832.0000 
2015 8 9 0 23 24.00 -27250.0000 31810.0000 4860.0000 
2015 8 9 0 24 50.00 -27250.0000 31800.0000 4887.0000 
2015 8 9 0 26 17.00 -27250.0000 31800.0000 4911.0000 
2015 8 9 0 27 43.00 -27240.0000 31800.0000 4941.0000 
2015 8 9 0 29 9.00 -27240.0000 31800.0000 4962.0000 
2015 8 9 0 30 35.00 -27240.0000 31790.0000 4988.0000 
2015 8 9 0 32 1.00 -27240.0000 31790.0000 5015.0000 
2015 8 9 0 33 27.00 -27240.0000 31790.0000 5038.0000 
2015 8 9 0 34 53.00 -27240.0000 31790.0000 5065.0000 
2015 8 9 0 36 19.00 -27230.0000 31780.0000 5087.0000 
2015 8 9 0 37 45.00 -27230.0000 31780.0000 5115.0000 
2015 8 9 0 39 11.00 -27230.0000 31780.0000 5141.0000 
2015 8 9 0 40 37.00 -27230.0000 31770.0000 5163.0000 
2015 8 9 0 42 3.00 -27230.0000 31770.0000 5182.0000 
2015 8 9 0 43 29.00 -27230.0000 31770.0000 5204.0000 
2015 8 9 0 44 55.00 -27230.0000 31770.0000 5229.0000 
2015 8 9 0 46 21.00 -27230.0000 31760.0000 5253.0000 
2015 8 9 0 47 47.00 -27230.0000 31760.0000 5274.0000 
2015 8 9 0 49 13.00 -27220.0000 31760.0000 5298.0000 
2015 8 9 0 50 39.00 -27220.0000 31750.0000 5319.0000 
2015 8 9 0 52 5.00 -27220.0000 31750.0000 5343.0000 
2015 8 9 0 53 31.00 -27220.0000 31750.0000 5366.0000 
2015 8 9 0 54 57.00 -27220.0000 31750.0000 5386.0000 
2015 8 9 0 56 23.00 -27220.0000 31740.0000 5409.0000 
2015 8 9 0 57 49.00 -27220.0000 31740.0000 5429.0000 
2015 8 9 0 59 15.00 -27220.0000 31740.0000 5451.0000 
2015 8 9 1 0 41.00 -27220.0000 31730.0000 5473.0000 
2015 8 9 1 2 7.00 -27220.0000 31730.0000 5492.0000 
2015 8 9 1 3 33.00 -27220.0000 31730.0000 5514.0000 
2015 8 9 1 4 59.00 -27220.0000 31730.0000 5533.0000 
2015 8 9 1 6 25.00 -27220.0000 31720.0000 5554.0000 
2015 8 9 1 7 51.00 -27210.0000 31720.0000 5575.0000 
2015 8 9 1 9 17.00 -27210.0000 31720.0000 5594.0000 
2015 8 9 1 10 43.00 -27210.0000 31710.0000 5614.0000 
2015 8 9 1 12 9.00 -27210.0000 31710.0000 5632.0000 
2015 8 9 1 13 35.00 -27210.0000 31710.0000 5652.0000 
2015 8 9 1 15 1.00 -27210.0000 31700.0000 5672.0000 
2015 8 9 1 16 27.00 -27210.0000 31700.0000 5689.0000 
2015 8 9 1 17 53.00 -27210.0000 31700.0000 5708.0000 
2015 8 9 1 19 19.00 -27210.0000 31690.0000 5725.0000 
2015 8 9 1 20 45.00 -27210.0000 31690.0000 5746.0000 
2015 8 9 1 22 11.00 -27210.0000 31690.0000 5763.0000 
